dist,doserate
1.55, 2.0823691848823525
1.6999999999999997, 1.9149584008061344
1.85, 1.7392456632907929
1.9999999999999998, 1.6035970459264954
2.15, 1.490415990104285
2.2999999999999994, 1.377652792887811
2.45, 1.2851897949295843
2.599999999999999, 1.203527064385229
2.749999999999999, 1.1390703561184456
2.8999999999999986, 1.0781495231148033
3.0499999999999994, 1.013193153424962
3.199999999999999, 0.9645299823337147
3.349999999999998, 0.9157973270281751
3.4999999999999996, 0.8711626784573726
3.6499999999999995, 0.8301540182820009
3.8, 0.7978239282867923
3.949999999999998, 0.7647489037895928
4.1000000000000005, 0.7368662085112613
4.249999999999998, 0.7121903741632475
4.399999999999999, 0.6802644260623361
4.55, 0.6534110285853667
4.699999999999999, 0.6365198474899018
4.849999999999999, 0.6036918198180857
4.999999999999999, 0.5907075263140664
5.150000000000005, 0.568357198885816
5.300000000000004, 0.5526936567939436
5.450000000000004, 0.5321302484438302
5.600000000000003, 0.5166223558228444
5.7500000000000036, 0.5062047386486889
5.900000000000004, 0.49101422685493495
6.050000000000005, 0.4751379542494285
6.2, 0.45635829295087
6.350000000000005, 0.4485010751902976
6.500000000000005, 0.4336893886700564
6.650000000000009, 0.4157533736067203
6.800000000000004, 0.4110051536179797
6.950000000000005, 0.4003288110864267
7.100000000000007, 0.3953010422673688
7.250000000000009, 0.3841519563538565
7.400000000000008, 0.37349743021477566
7.550000000000003, 0.374633534175309
7.700000000000007, 0.35570994418506013
7.850000000000008, 0.34845824716528295
8.000000000000004, 0.33906421699227457
8.15000000000001, 0.32967833907018573
8.300000000000006, 0.3214472560888605
8.45000000000001, 0.3191772313160679
8.600000000000009, 0.31252873961636113
8.750000000000007, 0.30240345214662134
8.900000000000015, 0.294353175313988
9.050000000000013, 0.28984357170485714
9.200000000000012, 0.2821487925100034
9.350000000000014, 0.27866220391153
9.50000000000001, 0.27574992033892765
9.650000000000016, 0.26478991335793656
9.800000000000006, 0.2602475264840434
9.950000000000014, 0.25505332431356326
10.100000000000012, 0.25059973878089564
10.250000000000018, 0.24633275883136005
10.400000000000013, 0.24149030678469477
10.550000000000008, 0.2369120841854824
10.700000000000014, 0.23460669466145748
10.850000000000016, 0.22873234852406718
11.00000000000002, 0.223986617388243
11.150000000000022, 0.21997461126733786
11.300000000000011, 0.21563610862476887
11.45000000000002, 0.2124016132978337
11.600000000000016, 0.20579741495135961
11.750000000000023, 0.20157601785394216
11.90000000000002, 0.2011552023274855
12.050000000000017, 0.1992979890564805
12.200000000000017, 0.1984064634059123
12.35000000000002, 0.19179784754774018
12.500000000000014, 0.1870402503937179
12.65000000000002, 0.18482566022613534
12.800000000000018, 0.1814104373523885
12.95000000000002, 0.17864568874385672
13.10000000000002, 0.17622810921987078
13.250000000000014, 0.17360464267588063
13.400000000000023, 0.1706370954006926
13.550000000000022, 0.16814850472906595
13.700000000000026, 0.16558061137010274
13.850000000000023, 0.16288276281559405
14.000000000000034, 0.16035510896710034
14.150000000000027, 0.16015204295857016
14.300000000000031, 0.15629160039073356
14.450000000000017, 0.15244292465033013
