dist,doserate
1.5499999999999996, 2.1761017855588523
1.7000000000000002, 1.961433058792138
1.8499999999999996, 1.7847524561034525
1.9999999999999998, 1.6477447969607146
2.149999999999999, 1.542189985137351
2.2999999999999994, 1.416164898326531
2.4499999999999993, 1.3210261090147717
2.5999999999999988, 1.2491190799592862
2.749999999999998, 1.1793430106761293
2.8999999999999986, 1.111624910884315
3.049999999999998, 1.0580571811979667
3.199999999999999, 0.998927332502938
3.349999999999998, 0.9629141415609781
3.4999999999999987, 0.9221675228835313
3.6499999999999977, 0.8788446817716974
3.7999999999999985, 0.8387078302711658
3.949999999999997, 0.8042418090188043
4.1, 0.7774095113937662
4.249999999999998, 0.7451199672526135
4.399999999999999, 0.7128132432175297
4.55, 0.688231640637051
4.699999999999998, 0.6654281646033656
4.8500000000000005, 0.6439689121949819
4.999999999999999, 0.6129317862209206
5.150000000000002, 0.5996443035940185
5.300000000000002, 0.5830875683463653
5.450000000000001, 0.5608530672885068
5.6000000000000005, 0.5463148332821645
5.7500000000000036, 0.5315143471490582
5.900000000000004, 0.5106021505334634
6.050000000000002, 0.4967068292439867
6.200000000000004, 0.48557315993896827
6.350000000000001, 0.46872116792611407
6.500000000000005, 0.45667011570851096
6.650000000000006, 0.4488816943896813
6.800000000000001, 0.4360420614140741
6.950000000000005, 0.4233540870326766
7.100000000000007, 0.4158380157313578
7.250000000000002, 0.40629182351088783
7.400000000000005, 0.3992037334336912
7.550000000000008, 0.38188161880005983
7.700000000000004, 0.37150388281550295
7.850000000000008, 0.3638311045676886
8.000000000000007, 0.35721479304274645
8.150000000000013, 0.35108300002095083
8.300000000000006, 0.3420125514828834
8.45000000000001, 0.3318844167255206
8.600000000000009, 0.3270241353403191
8.750000000000007, 0.3184647560975927
8.900000000000006, 0.31101818405822135
9.050000000000004, 0.303680945551374
9.200000000000012, 0.30038214561688154
9.350000000000005, 0.2966331834666663
9.50000000000001, 0.2911487519034612
9.650000000000006, 0.28242768121346273
9.800000000000006, 0.2804175515402681
9.950000000000008, 0.27397858081528
10.100000000000017, 0.26589963128757177
10.250000000000012, 0.2658060589443985
